task_id,minute_id,annotation_id,start_xpath,end_xpath,text,reference_type,external_identifier,external_url,document_type,referenced_annotation_id,start_char,end_char,sentence,paragraph
14,h-tk-20022003-3055-3080,tpxysMy8Va,/div[2]/div[283]/p[2]/text()[1],/div[2]/div[283]/p[2]/text()[1],haar motie,impl-local,19637-724,,,klxdU5Mln-,135782,135792,"Hebt u ook gelezen dat mevrouw Vroonhoven in haar motie stelt dat u eens een beetje moet opschieten?","Hebt u ook gelezen dat mevrouw Vroonhoven in haar motie stelt dat u eens
een beetje moet opschieten?"
14,h-tk-20022003-3055-3080,GMBDHM6eju,/div[2]/div[285]/p[2]/text()[1],/div[2]/div[285]/p[2]/text()[1],de motie van mevrouw Vroonhoven,impl-local,19637-724,,,klxdU5Mln-,136333,136364,"U zegt nu dat u misschien wel weer eens teruggaat naar het kabinet. Ik weet niet hoe lang die martelgang nog mogelijk is voor u. Mevrouw Vroonhoven zegt in ieder geval dat u een beetje moet opschieten. Wanneer kunnen wij iets verwachten? U hebt net gezegd dat u in september twee keer gebruik hebt gemaakt van uw bevoegdheid en nu inmiddels al zeven keer. Dat schiet lekker op, zou je zeggen. Het gaat wel om grote groepen die, ook volgens de motie van mevrouw Vroonhoven, nu langzamerhand eens recht hebben op duidelijkheid. Wanneer gaat u nu eindelijk eens iets doen?","U zegt nu dat u misschien wel weer eens teruggaat naar het kabinet. Ik
weet niet hoe lang die martelgang nog mogelijk is voor u. Mevrouw Vroonhoven
zegt in ieder geval dat u een beetje moet opschieten. Wanneer kunnen wij iets
verwachten? U hebt net gezegd dat u in september twee keer gebruik hebt gemaakt
van uw bevoegdheid en nu inmiddels al zeven keer. Dat schiet lekker op, zou
je zeggen. Het gaat wel om grote groepen die, ook volgens de motie van mevrouw
Vroonhoven, nu langzamerhand eens recht hebben op duidelijkheid. Wanneer gaat
u nu eindelijk eens iets doen?"
14,h-tk-20022003-3055-3080,sZfEYSJNPO,/div[2]/div[289]/p[2]/text()[1],/div[2]/div[289]/p[2]/text()[1],het Vreemdelingenbesluit,impl-ext-dossier,37577,,,,137842,137866,"Mijn punt was juist – het blijkt uit de toelichting op het Vreemdelingenbesluit ook niet – dat de discretionaire bevoegdheid niet is bedoeld om allerlei regels te stellen. Dat was toch juist de kern van het voorstel van de minister. Was dus niet te voorzien dat het voorstel het uiteindelijk niet zou halen?","Mijn punt was juist – het blijkt uit de toelichting op het Vreemdelingenbesluit
ook niet – dat de discretionaire bevoegdheid niet is bedoeld om allerlei
regels te stellen. Dat was toch juist de kern van het voorstel van de minister.
Was dus niet te voorzien dat het voorstel het uiteindelijk niet zou halen?"
14,h-tk-20022003-3055-3080,pPrhi0zQ6O,/div[2]/div[290]/p[3]/text()[1],/div[2]/div[290]/p[3]/text()[1],de brief,impl-local,19637-720,,,pTF68sV8wL,138512,138520,"De heer Van der Staaij heeft ook gevraagd hoe het zit met mensen die buiten hun schuld niet kunnen vertrekken. Daarop is een antwoord gegeven in de brief die ik naar de Kamer heb gestuurd. Als mensen echt buiten hun schuld niet kunnen vertrekken, zijn er mogelijkheden om gunstig te beslissen. Dat staat ook in de brief die ik aan de Kamer heb gezonden.","De heer Van der Staaij heeft ook gevraagd hoe het zit met mensen die buiten
hun schuld niet kunnen vertrekken. Daarop is een antwoord gegeven in de brief
die ik naar de Kamer heb gestuurd. Als mensen echt buiten hun schuld niet
kunnen vertrekken, zijn er mogelijkheden om gunstig te beslissen. Dat staat
ook in de brief die ik aan de Kamer heb gezonden."
14,h-tk-20022003-3055-3080,f8sNX0VL4p,/div[2]/div[290]/p[3]/text()[1],/div[2]/div[290]/p[3]/text()[1],de brief,impl-local,19637-720,,,pTF68sV8wL,138678,138686,"De heer Van der Staaij heeft ook gevraagd hoe het zit met mensen die buiten hun schuld niet kunnen vertrekken. Daarop is een antwoord gegeven in de brief die ik naar de Kamer heb gestuurd. Als mensen echt buiten hun schuld niet kunnen vertrekken, zijn er mogelijkheden om gunstig te beslissen. Dat staat ook in de brief die ik aan de Kamer heb gezonden.","De heer Van der Staaij heeft ook gevraagd hoe het zit met mensen die buiten
hun schuld niet kunnen vertrekken. Daarop is een antwoord gegeven in de brief
die ik naar de Kamer heb gestuurd. Als mensen echt buiten hun schuld niet
kunnen vertrekken, zijn er mogelijkheden om gunstig te beslissen. Dat staat
ook in de brief die ik aan de Kamer heb gezonden."
14,h-tk-20022003-3055-3080,ECIxIzEPHT,/div[2]/div[291]/p[2]/text()[1],/div[2]/div[291]/p[2]/text()[1],de brief,impl-local,19637-720,,,pTF68sV8wL,138752,138760,"In de brief stond dat dan in hun verblijf kan worden berust. Mijn vraag was gericht op opheldering. Betekent het inderdaad dat in die gevallen tot verlening van een verblijfsvergunning kan worden overgegaan?","In de brief stond dat dan in hun verblijf kan worden berust. Mijn vraag
was gericht op opheldering. Betekent het inderdaad dat in die gevallen tot
verlening van een verblijfsvergunning kan worden overgegaan?"
14,h-tk-20022003-3055-3080,4MF8W6bek3,/div[2]/div[292]/p[3]/text()[1],/div[2]/div[292]/p[3]/text()[1],De motie-Vroonhoven-Kok,impl-local,19637-724,,,klxdU5Mln-,139012,139035,"De motie-Vroonhoven-Kok zie ik als een ondersteuning van mijn beleid. Aan de hand van de criteria zal ik invulling geven aan de toepassing van de discretionaire bevoegdheid.","De motie-Vroonhoven-Kok zie ik als een ondersteuning van mijn beleid.
Aan de hand van de criteria zal ik invulling geven aan de toepassing van de
discretionaire bevoegdheid."
14,h-tk-20022003-3055-3080,qun4ejmqX5,/div[2]/div[292]/p[5]/text()[1],/div[2]/div[292]/p[5]/text()[1],de motie-Vos/Van der Laan,impl-local,19637-722,,,6vz-pZroV4,139366,139391,"Ook in de motie-Vos/Van der Laan wordt om een specifieke regeling gevraagd. Ook aanvaarding van deze motie moet ik ontraden.","Ook in de motie-Vos/Van der Laan wordt om een specifieke regeling gevraagd.
Ook aanvaarding van deze motie moet ik ontraden."
14,h-tk-20022003-3055-3080,MutxJ7LHfa,/div[2]/div[292]/p[4]/text()[1],/div[2]/div[292]/p[4]/text()[1],zijn motie,impl-local,19637-721,,,5Np_Pflydo,139210,139220,"De heer De Wit vraagt in zijn motie om een specifieke regeling. Ik heb al gezegd dat ik niet voor een specifieke regeling ben. Ik moet dus aanvaarding van die motie ontraden.","De heer De Wit vraagt in zijn motie om een specifieke regeling. Ik heb
al gezegd dat ik niet voor een specifieke regeling ben. Ik moet dus aanvaarding
van die motie ontraden."
14,h-tk-20022003-3055-3080,kX3s8pGdme,/div[2]/div[292]/p[5]/text()[1],/div[2]/div[292]/p[5]/text()[1],deze motie,impl-local,19637-722,,,6vz-pZroV4,139455,139465,"Ook in de motie-Vos/Van der Laan wordt om een specifieke regeling gevraagd. Ook aanvaarding van deze motie moet ik ontraden.","Ook in de motie-Vos/Van der Laan wordt om een specifieke regeling gevraagd.
Ook aanvaarding van deze motie moet ik ontraden."
14,h-tk-20022003-3055-3080,qdGscHha9b,/div[2]/div[292]/p[6]/text()[1],/div[2]/div[292]/p[6]/text()[1],de motie-Varela,impl-local,19637-721,,,vZI2NtTJcI,139535,139550,Ten slotte moet ik als minister ook aanvaarding van de motie-Varela ontraden.,Ten slotte moet ik als minister ook aanvaarding van de motie-Varela ontraden.
14,h-tk-20022003-3055-3080,KqnERlT9pe,/div[2]/div[293]/p[2]/text()[1],/div[2]/div[293]/p[2]/text()[1],de motie-Varela,impl-local,19637-721,,,vZI2NtTJcI,139627,139642,"U zegt dat u als minister aanvaarding van de motie-Varela moet ontraden. Zou u daarover in een andere hoedanigheid nog een andere opvatting kunnen hebben?","U zegt dat u als minister aanvaarding van de motie-Varela moet ontraden.
Zou u daarover in een andere hoedanigheid nog een andere opvatting kunnen
hebben?"
14,h-tk-20022003-3055-3080,_vauj-tJ66,/div[2]/div[294]/p[2]/text()[1],/div[2]/div[294]/p[2]/text()[1],die motie,impl-local,19637-721,,,vZI2NtTJcI,139810,139819,"Nee. Ik praat nu als minister. Ik moet aanvaarding van die motie ontraden, gelet op het kabinetsstandpunt.","Nee. Ik praat nu als minister. Ik moet aanvaarding van die motie ontraden,
gelet op het kabinetsstandpunt."
14,h-tk-20022003-3055-3080,aOUEyIrRQa,/div[2]/div[295]/p[2]/text()[1],/div[2]/div[295]/p[2]/text()[1],de motie-Varela,impl-local,19637-721,,,vZI2NtTJcI,139937,139952,"Ik vraag het, omdat u dit zo nadrukkelijk zegt bij de motie-Varela. Bij het ontraden van aanvaarding van de andere moties deed u dit niet. Ik vroeg mij af wat de speciale betekenis van die toevoeging is. Ik moet er dus niet te veel waarde aan hechten?","Ik vraag het, omdat u dit zo nadrukkelijk zegt bij de motie-Varela. Bij
het ontraden van aanvaarding van de andere moties deed u dit niet. Ik vroeg
mij af wat de speciale betekenis van die toevoeging is. Ik moet er dus niet
te veel waarde aan hechten?"
15,h-tk-20012002-4369-4373,XXcV3kg9fC,/div[2]/div[1]/p[2]/text()[1],/div[2]/div[1]/p[2]/text()[1],de Rijksoctrooiwet,impl-ext-dossier,30975,,,,137,155,"Op verzoek van de staatssecretaris stel ik voor, de stemmingen in verband met de Rijksoctrooiwet een week uit te stellen (punt 15 en 16 van de agenda). De Kamer heeft daarover een brief ontvangen.","Op verzoek van de staatssecretaris stel ik voor, de stemmingen in verband
met de Rijksoctrooiwet een week uit te stellen (punt 15 en 16 van de agenda).
De Kamer heeft daarover een brief ontvangen."
15,h-tk-20012002-4369-4373,VXJz9RwQGK,/div[2]/div[1]/ul[1]/li[1]/p[1]/text()[1],/div[2]/div[1]/ul[1]/li[1]/p[1]/text()[1],Wijziging van de Opiumwet,impl-ext-dossier,36159,,,,303,328,"- Wijziging van de Opiumwet.","- Wijziging van
de Opiumwet."
15,h-tk-20012002-4369-4373,iH0Z0r1K2K,/div[2]/div[1]/p[4]/text()[1],/div[2]/div[1]/p[4]/text()[1],PKB Mainportontwikkeling Rotterdam,impl-ext-dossier,24691,,,,381,415,"Ik stel voor dinsdag a.s. te stemmen over de moties PKB Mainportontwikkeling Rotterdam, te weten:","Ik stel voor dinsdag a.s. te stemmen over de moties PKB Mainportontwikkeling
Rotterdam, te weten: "
15,h-tk-20012002-4369-4373,Qw8AgeRIYj,/div[2]/div[1]/ul[2]/li[1]/p[1]/text()[1],/div[2]/div[1]/ul[2]/li[1]/p[1]/text()[1],"24691, nr. 35",explicit-parl-doc,kst-24691-35,https://zoek.officielebekendmakingen.nl/kst-24691-35.html,Motie,,478,491,"- de motie-Feenstra c.s. over de rol van het Rijk (24691, nr. 35);","- de motie-Feenstra c.s. over de rol van het
Rijk (24691, nr. 35);"
15,h-tk-20012002-4369-4373,_hrztapruO,/div[2]/div[1]/ul[2]/li[2]/p[1]/text()[1],/div[2]/div[1]/ul[2]/li[2]/p[1]/text()[1],"24691, nr. 36",explicit-parl-doc,kst-24691-36, https://zoek.officielebekendmakingen.nl/kst-24691-36.html,Motie,,562,575,"- de motie-Klein Molekamp c.s. over alternatieven van Albrandswaard (24691, nr. 36);","- de motie-Klein Molekamp c.s. over alternatieven
van Albrandswaard (24691, nr. 36);"
15,h-tk-20012002-4369-4373,Jh2oaU8iKB,/div[2]/div[1]/ul[2]/li[3]/p[1]/text()[1],/div[2]/div[1]/ul[2]/li[3]/p[1]/text()[1],"24691, nr. 44",explicit-parl-doc,kst-24691-44,  https://zoek.officielebekendmakingen.nl/kst-24691-44.html,Motie,,658,671,"- de gewijzigde motie-Buijs c.s. over een schaderegeling voor de visserijsector (24691, nr. 44);","- de gewijzigde motie-Buijs c.s.
over een schaderegeling voor de visserijsector (24691, nr. 44);"
15,h-tk-20012002-4369-4373,OMKaSlD2Vn,/div[2]/div[1]/ul[2]/li[4]/p[1]/text()[1],/div[2]/div[1]/ul[2]/li[4]/p[1]/text()[1],"24691, nr. 39",explicit-parl-doc,kst-24691-39,  https://zoek.officielebekendmakingen.nl/kst-24691-39.html,Motie,,737,750,"- de motie-Ravestein c.s. over ontsluiting voor de binnenvaart (24691, nr. 39);","-
de motie-Ravestein c.s. over ontsluiting voor de binnenvaart (24691, nr. 39);"
15,h-tk-20012002-4369-4373,2NtRaFSsol,/div[2]/div[1]/ul[2]/li[5]/p[1]/text()[1],/div[2]/div[1]/ul[2]/li[5]/p[1]/text()[1],"24691, nr. 40",explicit-parl-doc,kst-24691-40,  https://zoek.officielebekendmakingen.nl/kst-24691-40.html,Motie,,819,832,"- de motie-Van der Steenhoven/Van Bommel over 750 ha extra natuur (24691, nr. 40);","- de motie-Van der Steenhoven/Van Bommel over 750 ha extra natuur
(24691, nr. 40);"
15,h-tk-20012002-4369-4373,WCgXg9xvTA,/div[2]/div[1]/ul[2]/li[6]/p[1]/text()[1],/div[2]/div[1]/ul[2]/li[6]/p[1]/text()[1],"24691, nr. 41",explicit-parl-doc,kst-24691-41,https://zoek.officielebekendmakingen.nl/kst-24691-41.html,Brief,,916,929,"- de motie-Van der Steenhoven over gevolgen voor de Noordzeekust en de Waddenzee (24691, nr. 41);","- de motie-Van der Steenhoven over gevolgen voor
de Noordzeekust en de Waddenzee (24691, nr. 41);"
15,h-tk-20012002-4369-4373,wYED6p_ldo,/div[2]/div[1]/ul[2]/li[7]/p[1]/text()[1],/div[2]/div[1]/ul[2]/li[7]/p[1]/text()[1],"24691, nr. 42",explicit-parl-doc,kst-24691-42, https://zoek.officielebekendmakingen.nl/kst-24691-42.html,Motie,,1021,1034,"- de motie-Van Bommel/Van der Steenhoven over samenwerking tussen Antwerpen en Rotterdam (24691, nr. 42);","- de motie-Van Bommel/Van
der Steenhoven over samenwerking tussen Antwerpen en Rotterdam (24691, nr.
42);"
15,h-tk-20012002-4369-4373,UAETVkeYUo,/div[2]/div[1]/ul[2]/li[8]/p[1]/text()[1],/div[2]/div[1]/ul[2]/li[8]/p[1]/text()[1],"24691, nr. 43",explicit-parl-doc,kst-24691-43, https://zoek.officielebekendmakingen.nl/kst-24691-43.html,Motie,,1104,1117,"- de motie-Klein Molekamp c.s. over de omvang van het zeereservaat (24691, nr. 43).","- de motie-Klein Molekamp c.s. over de omvang van het zeereservaat
(24691, nr. 43)."
15,h-tk-20012002-4369-4373,IMMaDXKj6s,/div[2]/div[1]/p[5]/text()[1],/div[2]/div[1]/p[5]/text()[1],27482,explicit-dossier,27482,,,,1221,1226,"Op verzoek van de fractie van de VVD stel ik voor, de stemmingen over de wetsvoorstellen Spoorwegwet (27482) en Concessiewet (27216) (punten 3, 4 en 5) uit te stellen tot aanstaande dinsdag.","Op verzoek van de fractie van de VVD stel ik voor, de stemmingen over
de wetsvoorstellen Spoorwegwet (27482) en Concessiewet (27216) (punten 3,
4 en 5) uit te stellen tot aanstaande dinsdag."
15,h-tk-20012002-4369-4373,-wh2honxYz,/div[2]/div[1]/p[5]/text()[1],/div[2]/div[1]/p[5]/text()[1],27216,explicit-dossier,27216,,,,1245,1250,"Op verzoek van de fractie van de VVD stel ik voor, de stemmingen over de wetsvoorstellen Spoorwegwet (27482) en Concessiewet (27216) (punten 3, 4 en 5) uit te stellen tot aanstaande dinsdag.","Op verzoek van de fractie van de VVD stel ik voor, de stemmingen over
de wetsvoorstellen Spoorwegwet (27482) en Concessiewet (27216) (punten 3,
4 en 5) uit te stellen tot aanstaande dinsdag."
15,h-tk-20012002-4369-4373,KGnr7ffw6E,/div[2]/div[1]/p[6]/text()[1],/div[2]/div[1]/p[6]/text()[1],27661,explicit-dossier,27661,,,,1430,1435,"Op verzoek van de fractie van de PvdA stel ik voor, de stemmingen over het wetsvoorstel Richtlijn arbeidsovereenkomsten (27661) één week uit te stellen (punt 14 van de agenda).","Op verzoek van de fractie van de PvdA stel ik voor, de stemmingen over
het wetsvoorstel Richtlijn arbeidsovereenkomsten (27661) één
week uit te stellen (punt 14 van de agenda)."
15,h-tk-20012002-4369-4373,aX8_YlgIvq,/div[2]/div[16]/p[2]/text()[1],/div[2]/div[16]/p[2]/text()[1],Het wetsvoorstel exploitatie zorginstellingen,impl-ext-dossier,27659,,,,4223,4268,"Voorzitter. Het wetsvoorstel exploitatie zorginstellingen is aangemeld voor plenaire behandeling, maar wij zijn nog niet in het bezit van de tweede tranche van de vervolguitvoeringstoets van het College bouw ziekenhuisvoorzieningen inzake de spreiding van de ziekenhuiszorg. Mede namens de fracties van VVD en CDA vraagt de fractie van GroenLinks of de regering deze toets zo snel mogelijk aan de Kamer wil doen toekomen. Wij vinden het voor de meningsvorming belangrijk daarover te beschikken vóór het wetsvoorstel wordt besproken.","Voorzitter. Het wetsvoorstel exploitatie zorginstellingen is aangemeld
voor plenaire behandeling, maar wij zijn nog niet in het bezit van de tweede
tranche van de vervolguitvoeringstoets van het College bouw ziekenhuisvoorzieningen
inzake de spreiding van de ziekenhuiszorg. Mede namens de fracties van VVD
en CDA vraagt de fractie van GroenLinks of de regering deze toets zo snel
mogelijk aan de Kamer wil doen toekomen. Wij vinden het voor de meningsvorming
belangrijk daarover te beschikken vóór het wetsvoorstel wordt
besproken."
15,h-tk-20012002-4369-4373,TSilOJ3esE,/div[2]/div[16]/p[2]/text()[1],/div[2]/div[16]/p[2]/text()[1],daarover,impl-local,,,,ATEUElvJyR,4682,4690,"Voorzitter. Het wetsvoorstel exploitatie zorginstellingen is aangemeld voor plenaire behandeling, maar wij zijn nog niet in het bezit van de tweede tranche van de vervolguitvoeringstoets van het College bouw ziekenhuisvoorzieningen inzake de spreiding van de ziekenhuiszorg. Mede namens de fracties van VVD en CDA vraagt de fractie van GroenLinks of de regering deze toets zo snel mogelijk aan de Kamer wil doen toekomen. Wij vinden het voor de meningsvorming belangrijk daarover te beschikken vóór het wetsvoorstel wordt besproken.","Voorzitter. Het wetsvoorstel exploitatie zorginstellingen is aangemeld
voor plenaire behandeling, maar wij zijn nog niet in het bezit van de tweede
tranche van de vervolguitvoeringstoets van het College bouw ziekenhuisvoorzieningen
inzake de spreiding van de ziekenhuiszorg. Mede namens de fracties van VVD
en CDA vraagt de fractie van GroenLinks of de regering deze toets zo snel
mogelijk aan de Kamer wil doen toekomen. Wij vinden het voor de meningsvorming
belangrijk daarover te beschikken vóór het wetsvoorstel wordt
besproken."
15,h-tk-20012002-4369-4373,YgOEg00FNz,/div[2]/div[17]/p[2]/text()[1],/div[2]/div[17]/p[2]/text()[1],dit wetsvoorstel,impl-local,27659,,,aX8_YlgIvq,4975,4991,"Voorzitter. Voorzover wij kunnen nagaan, was al het vorige jaar bekend dat resultaten van het onderzoek waarop mevrouw Hermann doelt, pas in juli 2002 beschikbaar zouden komen. Dat is nooit een reden geweest om dit wetsvoorstel niet te behandelen. Wij zouden er dan ook niet vóór zijn om nu ineens tot uitstel over te gaan.","Voorzitter. Voorzover wij kunnen nagaan, was al het vorige jaar bekend
dat resultaten van het onderzoek waarop mevrouw Hermann doelt, pas in juli
2002 beschikbaar zouden komen. Dat is nooit een reden geweest om dit wetsvoorstel
niet te behandelen. Wij zouden er dan ook niet vóór zijn om
nu ineens tot uitstel over te gaan."
15,h-tk-20012002-4369-4373,o-hqbEF-dX,/div[2]/div[16]/p[2]/text()[1],/div[2]/div[16]/p[2]/text()[1], de vervolguitvoeringstoets van het College bouw ziekenhuisvoorzieningen inzake de spreiding van de ziekenhuiszorg,impl-ext-third-party,,,,,4370,4484,"Voorzitter. Het wetsvoorstel exploitatie zorginstellingen is aangemeld voor plenaire behandeling, maar wij zijn nog niet in het bezit van de tweede tranche van de vervolguitvoeringstoets van het College bouw ziekenhuisvoorzieningen inzake de spreiding van de ziekenhuiszorg. Mede namens de fracties van VVD en CDA vraagt de fractie van GroenLinks of de regering deze toets zo snel mogelijk aan de Kamer wil doen toekomen. Wij vinden het voor de meningsvorming belangrijk daarover te beschikken vóór het wetsvoorstel wordt besproken.","Voorzitter. Het wetsvoorstel exploitatie zorginstellingen is aangemeld
voor plenaire behandeling, maar wij zijn nog niet in het bezit van de tweede
tranche van de vervolguitvoeringstoets van het College bouw ziekenhuisvoorzieningen
inzake de spreiding van de ziekenhuiszorg. Mede namens de fracties van VVD
en CDA vraagt de fractie van GroenLinks of de regering deze toets zo snel
mogelijk aan de Kamer wil doen toekomen. Wij vinden het voor de meningsvorming
belangrijk daarover te beschikken vóór het wetsvoorstel wordt
besproken."
15,h-tk-20012002-4369-4373,CuLUBfrK6z,/div[2]/div[16]/p[2]/text()[1],/div[2]/div[16]/p[2]/text()[1],deze toets,impl-local,,,,o-hqbEF-dX,4573,4583,"Voorzitter. Het wetsvoorstel exploitatie zorginstellingen is aangemeld voor plenaire behandeling, maar wij zijn nog niet in het bezit van de tweede tranche van de vervolguitvoeringstoets van het College bouw ziekenhuisvoorzieningen inzake de spreiding van de ziekenhuiszorg. Mede namens de fracties van VVD en CDA vraagt de fractie van GroenLinks of de regering deze toets zo snel mogelijk aan de Kamer wil doen toekomen. Wij vinden het voor de meningsvorming belangrijk daarover te beschikken vóór het wetsvoorstel wordt besproken.","Voorzitter. Het wetsvoorstel exploitatie zorginstellingen is aangemeld
voor plenaire behandeling, maar wij zijn nog niet in het bezit van de tweede
tranche van de vervolguitvoeringstoets van het College bouw ziekenhuisvoorzieningen
inzake de spreiding van de ziekenhuiszorg. Mede namens de fracties van VVD
en CDA vraagt de fractie van GroenLinks of de regering deze toets zo snel
mogelijk aan de Kamer wil doen toekomen. Wij vinden het voor de meningsvorming
belangrijk daarover te beschikken vóór het wetsvoorstel wordt
besproken."
15,h-tk-20012002-4369-4373,ejVH4DrwV4,/div[2]/div[18]/p[2]/text()[1],/div[2]/div[18]/p[2]/text()[1],de uitvoeringstoets,impl-local,,,,o-hqbEF-dX,5202,5221,"Ik meen dat mevrouw Giskes zich vergist, voorzitter. Immers, in de eerste tranche van de uitvoeringstoets staat dat verwacht wordt dat in het eerste kwartaal van 2002 de tweede tranche kan worden uitgebracht, en dat blijkt vertraagd te zijn.","Ik meen dat mevrouw Giskes zich vergist, voorzitter. Immers, in de eerste
tranche van de uitvoeringstoets staat dat verwacht wordt dat in het eerste
kwartaal van 2002 de tweede tranche kan worden uitgebracht, en dat blijkt
vertraagd te zijn."
15,h-tk-20012002-4369-4373,7zIhnVWW4A,/div[2]/div[19]/p[2]/text()[1],/div[2]/div[19]/p[2]/text()[1],dit wetsvoorstel,impl-local,27659,,,aX8_YlgIvq,5424,5440,"Ik kan dit nu bevestigen noch ontkennen, maar dit wetsvoorstel staat al heel lang op de agenda. In de commissie hebben wij het ook bestempeld als gereed voor plenaire behandeling. Ik zie geen redenen om op het laatste moment weer van die behandeling af te zien.","Ik kan dit nu bevestigen noch ontkennen, maar dit wetsvoorstel staat al
heel lang op de agenda. In de commissie hebben wij het ook bestempeld als
gereed voor plenaire behandeling. Ik zie geen redenen om op het laatste moment
weer van die behandeling af te zien."
15,h-tk-20012002-4369-4373,AdZajjna_y,/div[2]/div[20]/p[2]/text()[1],/div[2]/div[20]/p[2]/text()[1],dit wetsvoorstel,impl-local,27659,,,aX8_YlgIvq,5726,5742,"Voorzitter. Inderdaad is in de commissie uitvoerig over dit wetsvoorstel gesproken. Zelf heb ik de indruk dat het door mevrouw Hermann gevraagde niet absoluut nodig is om tot plenaire behandeling over te gaan. Ik zal mij niet tegen inwilliging van haar verzoek verzetten, maar wat ons betreft zou dit wetsvoorstel zonder meer op de agenda voor de plenaire vergadering kunnen worden geplaatst.","Voorzitter. Inderdaad is in de commissie uitvoerig over dit wetsvoorstel
gesproken. Zelf heb ik de indruk dat het door mevrouw Hermann gevraagde niet
absoluut nodig is om tot plenaire behandeling over te gaan. Ik zal mij niet
tegen inwilliging van haar verzoek verzetten, maar wat ons betreft zou dit
wetsvoorstel zonder meer op de agenda voor de plenaire vergadering kunnen
worden geplaatst."
15,h-tk-20012002-4369-4373,AXtyi8vwZp,/div[2]/div[20]/p[2]/text()[1],/div[2]/div[20]/p[2]/text()[1],dit wetsvoorstel,impl-local,27659,,,aX8_YlgIvq,5967,5983,"Voorzitter. Inderdaad is in de commissie uitvoerig over dit wetsvoorstel gesproken. Zelf heb ik de indruk dat het door mevrouw Hermann gevraagde niet absoluut nodig is om tot plenaire behandeling over te gaan. Ik zal mij niet tegen inwilliging van haar verzoek verzetten, maar wat ons betreft zou dit wetsvoorstel zonder meer op de agenda voor de plenaire vergadering kunnen worden geplaatst.","Voorzitter. Inderdaad is in de commissie uitvoerig over dit wetsvoorstel
gesproken. Zelf heb ik de indruk dat het door mevrouw Hermann gevraagde niet
absoluut nodig is om tot plenaire behandeling over te gaan. Ik zal mij niet
tegen inwilliging van haar verzoek verzetten, maar wat ons betreft zou dit
wetsvoorstel zonder meer op de agenda voor de plenaire vergadering kunnen
worden geplaatst."
15,h-tk-20012002-4369-4373,yImTFGqWE8,/div[2]/div[23]/p[2]/text()[1],/div[2]/div[23]/p[2]/text()[1],het wetsvoorstel,impl-local,27659,,,aX8_YlgIvq,6521,6537,"Neen. Ik heb u uitgelegd dat u een motie niet aan het adres van de minister kunt richten. Het is de Kamer die daarover nu moet beslissen. U geeft mede namens de fracties van VVD en CDA aan dat u op bepaalde informatie wilt wachten vóór er met de plenaire behandeling van het wetsvoorstel kan worden begonnen. Op dit moment kunnen wij slechts vaststellen dat u om die informatie vraagt. Ik neem aan dat de meerderheid van de Kamer het wat dit betreft met u eens is.","Neen. Ik heb u uitgelegd dat u een motie niet aan het adres van de minister
kunt richten. Het is de Kamer die daarover nu moet beslissen. U geeft mede
namens de fracties van VVD en CDA aan dat u op bepaalde informatie wilt wachten
vóór er met de plenaire behandeling van het wetsvoorstel kan
worden begonnen. Op dit moment kunnen wij slechts vaststellen dat u om die
informatie vraagt. Ik neem aan dat de meerderheid van de Kamer het wat dit
betreft met u eens is."
15,h-tk-20012002-4369-4373,cmENGjrTs5,/div[2]/div[28]/p[2]/text()[1],/div[2]/div[28]/p[2]/text()[1],het wetsvoorstel,impl-local,27659,,,aX8_YlgIvq,7308,7324,"Voorzitter. Ik onderstreep dat deze kwestie uitvoerig aan de orde is geweest tijdens een procedurevergadering. Vervolgens werd door een meerderheid besloten om het wetsvoorstel wél te behandelen.","Voorzitter. Ik onderstreep dat deze kwestie uitvoerig aan de orde is geweest
tijdens een procedurevergadering. Vervolgens werd door een meerderheid besloten
om het wetsvoorstel wél te behandelen."
15,h-tk-20012002-4369-4373,rk3NqxylSB,/div[2]/div[33]/p[2]/text()[1],/div[2]/div[33]/p[2]/text()[1],het wetsvoorstel 27659,explicit-dossier,27659,,,,8371,8393,"In een democratie is de meerderheid de helft plus één. Wij hebben afgesproken dat de informatie die mevrouw Hermann wil, naar de Kamer wordt gestuurd. Als de informatie bij de vaste commissie is aangekomen, kan die beoordelen hoe zij ermee omgaat. Tot dat moment is het wetsvoorstel 27659 van de agenda afgevoerd. Zo is de procedure.","In een democratie is de meerderheid de helft plus één. Wij
hebben afgesproken dat de informatie die mevrouw Hermann wil, naar de Kamer
wordt gestuurd. Als de informatie bij de vaste commissie is aangekomen, kan
die beoordelen hoe zij ermee omgaat. Tot dat moment is het wetsvoorstel 27659
van de agenda afgevoerd. Zo is de procedure."
